date,interval_start,steps,activity_level
2026-02-17,03:30,0,sedentary
2026-02-17,03:45,0,sedentary
2026-02-17,04:00,0,sedentary
2026-02-17,04:15,0,sedentary
2026-02-17,04:30,0,sedentary
2026-02-17,04:45,0,sedentary
2026-02-17,05:00,0,sedentary
2026-02-17,05:15,0,sedentary
2026-02-17,05:30,0,sedentary
2026-02-17,05:45,0,sedentary
2026-02-18,06:00,0,sedentary
2026-02-18,06:15,0,sedentary
2026-02-18,06:30,0,sedentary
2026-02-18,06:45,0,sedentary
2026-02-18,07:00,0,sedentary
2026-02-18,07:15,0,sedentary
2026-02-18,07:30,0,sedentary
2026-02-18,07:45,0,sedentary
2026-02-18,08:00,0,sedentary
2026-02-18,08:15,0,sedentary
2026-02-18,08:30,0,sedentary
2026-02-18,08:45,0,sedentary
2026-02-18,09:00,0,sedentary
2026-02-18,09:15,0,sedentary
2026-02-18,09:30,0,sedentary
2026-02-18,09:45,0,sedentary
2026-02-18,10:00,0,sedentary
2026-02-18,10:15,0,sedentary
2026-02-18,10:30,0,sedentary
2026-02-18,10:45,0,sedentary
2026-02-18,11:00,0,sedentary
2026-02-18,11:15,0,sedentary
2026-02-18,11:30,0,sedentary
2026-02-18,11:45,0,sedentary
2026-02-18,12:00,0,sedentary
2026-02-18,12:15,0,sedentary
2026-02-18,12:30,0,sedentary
2026-02-18,12:45,0,sedentary
2026-02-18,13:00,0,sedentary
2026-02-18,13:15,0,sedentary
2026-02-18,13:30,0,sedentary
2026-02-18,13:45,0,sedentary
2026-02-18,14:00,0,sedentary
2026-02-18,14:15,0,sedentary
2026-02-18,14:30,0,sedentary
2026-02-18,14:45,0,sedentary
2026-02-18,15:00,0,sedentary
2026-02-18,15:15,0,sedentary
2026-02-18,15:30,0,sedentary
2026-02-18,15:45,0,sedentary
2026-02-18,16:00,0,sedentary
2026-02-18,16:15,0,sedentary
2026-02-18,16:30,0,sedentary
2026-02-18,16:45,0,sedentary
2026-02-18,17:00,0,sedentary
2026-02-18,17:15,0,sedentary
2026-02-18,17:30,0,sedentary
2026-02-18,17:45,0,none
2026-02-19,06:00,0,none
2026-02-19,06:15,0,none
2026-02-19,06:30,0,none
2026-02-19,06:45,0,none
2026-02-19,07:00,0,none
2026-02-19,07:15,0,none
2026-02-19,07:30,0,none
2026-02-19,07:45,0,none
2026-02-19,08:00,0,none
2026-02-19,08:15,0,none
2026-02-19,08:30,0,none
2026-02-19,08:45,0,none
2026-02-19,09:00,0,none
2026-02-19,09:15,0,none
2026-02-19,09:30,0,none
2026-02-19,09:45,0,none
2026-02-19,10:00,0,none
2026-02-19,10:15,0,none
2026-02-19,10:30,0,none
2026-02-19,10:45,0,none
2026-02-19,11:00,0,none
2026-02-19,11:15,0,none
2026-02-19,11:30,0,none
2026-02-19,11:45,0,none
2026-02-19,12:00,0,none
2026-02-19,12:15,0,none
2026-02-19,12:30,0,none
2026-02-19,12:45,0,none
2026-02-19,13:00,0,none
2026-02-19,13:15,0,none
2026-02-19,13:30,0,none
2026-02-19,13:45,0,none
2026-02-19,14:00,0,none
2026-02-19,14:15,0,none
2026-02-19,14:30,0,none
2026-02-19,14:45,0,none
2026-02-19,15:00,0,none
2026-02-19,15:15,0,none
2026-02-19,15:30,0,none
2026-02-19,15:45,0,none
2026-02-19,16:00,0,none
2026-02-19,16:15,0,none
2026-02-19,16:30,0,none
2026-02-19,16:45,0,none
2026-02-19,17:00,0,none
2026-02-19,17:15,0,none
2026-02-19,17:30,0,none
2026-02-19,17:45,0,none
2026-02-19,18:00,0,none
2026-02-19,18:15,0,none
2026-02-19,18:30,0,none
2026-02-19,18:45,0,none
2026-02-19,19:00,0,none
2026-02-19,19:15,0,none
2026-02-19,19:30,0,none
2026-02-19,19:45,0,none
2026-02-19,20:00,0,none
2026-02-19,20:15,0,none
2026-02-19,20:30,0,none
2026-02-19,20:45,0,none
2026-02-19,21:00,0,none
2026-02-19,21:15,0,none
2026-02-19,21:30,0,none
2026-02-19,21:45,0,none
2026-02-19,22:00,0,none
2026-02-19,22:15,0,sedentary
2026-02-19,22:30,0,sedentary
2026-02-19,22:45,0,sedentary
2026-02-19,23:00,0,sedentary
2026-02-19,23:15,0,sedentary
2026-02-19,23:30,210,sedentary
2026-02-19,23:45,288,active
2026-02-19,00:00,204,active
2026-02-19,00:15,350,active
2026-02-19,00:30,190,active
2026-02-19,00:45,268,highlyActive
2026-02-19,01:00,197,active
2026-02-19,01:15,255,active
2026-02-19,01:30,88,sedentary
2026-02-19,01:45,343,active
2026-02-19,02:00,144,sedentary
2026-02-19,02:15,302,active
2026-02-19,02:30,227,active
2026-02-19,02:45,379,active
2026-02-19,03:00,165,sedentary
2026-02-19,03:15,73,sedentary
2026-02-19,03:30,303,active
2026-02-19,03:45,327,active
2026-02-19,04:00,318,active
2026-02-19,04:15,143,active
2026-02-19,04:30,215,active
2026-02-19,04:45,337,active
2026-02-19,05:00,210,active
2026-02-19,05:15,0,sedentary
2026-02-19,05:30,52,sleeping
2026-02-19,05:45,0,sleeping
2026-02-20,06:00,0,sleeping
2026-02-20,06:15,0,sleeping
2026-02-20,06:30,0,sleeping
2026-02-20,06:45,0,sleeping
2026-02-20,07:00,0,sleeping
2026-02-20,07:15,0,sleeping
2026-02-20,07:30,0,sleeping
2026-02-20,07:45,0,sleeping
2026-02-20,08:00,0,sleeping
2026-02-20,08:15,0,sleeping
2026-02-20,08:30,0,sleeping
2026-02-20,08:45,0,sleeping
2026-02-20,09:00,0,sleeping
2026-02-20,09:15,0,sleeping
2026-02-20,09:30,0,sleeping
2026-02-20,09:45,0,sleeping
2026-02-20,10:00,0,sleeping
2026-02-20,10:15,0,sleeping
2026-02-20,10:30,0,sleeping
2026-02-20,10:45,0,sleeping
2026-02-20,11:00,0,sleeping
2026-02-20,11:15,0,sleeping
2026-02-20,11:30,0,sleeping
2026-02-20,11:45,0,sleeping
2026-02-20,12:00,0,sleeping
2026-02-20,12:15,21,sleeping
2026-02-20,12:30,112,sleeping
2026-02-20,12:45,222,active
2026-02-20,13:00,337,highlyActive
2026-02-20,13:15,93,sedentary
2026-02-20,13:30,9,sedentary
2026-02-20,13:45,15,sedentary
2026-02-20,14:00,120,sedentary
2026-02-20,14:15,18,sedentary
2026-02-20,14:30,20,sedentary
2026-02-20,14:45,32,sedentary
2026-02-20,15:00,31,sedentary
2026-02-20,15:15,20,sedentary
2026-02-20,15:30,27,sedentary
2026-02-20,15:45,0,sedentary
2026-02-20,16:00,218,active
2026-02-20,16:15,142,sedentary
2026-02-20,16:30,0,sedentary
2026-02-20,16:45,0,sedentary
2026-02-20,17:00,0,sedentary
2026-02-20,17:15,0,sedentary
2026-02-20,17:30,0,sedentary
2026-02-20,17:45,0,sedentary
2026-02-20,18:00,0,sedentary
2026-02-20,18:15,7,sedentary
2026-02-20,18:30,0,sedentary
2026-02-20,18:45,0,sedentary
2026-02-20,19:00,45,sedentary
2026-02-20,19:15,0,sedentary
2026-02-20,19:30,8,sedentary
2026-02-20,19:45,11,sedentary
2026-02-20,20:00,9,sedentary
2026-02-20,20:15,375,active
2026-02-20,20:30,220,active
2026-02-20,20:45,80,sedentary
2026-02-20,21:00,7,sedentary
2026-02-20,21:15,0,sedentary
2026-02-20,21:30,190,sedentary
2026-02-20,21:45,24,sedentary
2026-02-20,22:00,26,sedentary
2026-02-20,22:15,58,sedentary
2026-02-20,22:30,62,sedentary
2026-02-20,22:45,11,sedentary
2026-02-20,23:00,57,sedentary
2026-02-20,23:15,13,sedentary
2026-02-20,23:30,11,sedentary
2026-02-20,23:45,9,sedentary
2026-02-20,00:00,121,sedentary
2026-02-20,00:15,138,active
2026-02-20,00:30,43,sedentary
2026-02-20,00:45,101,sedentary
2026-02-20,01:00,19,sedentary
2026-02-20,01:15,11,sedentary
2026-02-20,01:30,9,sedentary
2026-02-20,01:45,75,sedentary
2026-02-20,02:00,0,sedentary
2026-02-20,02:15,7,sedentary
2026-02-20,02:30,0,sedentary
2026-02-20,02:45,0,sedentary
2026-02-20,03:00,0,sedentary
2026-02-20,03:15,67,sedentary
2026-02-20,03:30,139,sedentary
2026-02-20,03:45,0,sedentary
2026-02-20,04:00,325,active
2026-02-20,04:15,38,sedentary
2026-02-20,04:30,0,sedentary
2026-02-20,04:45,161,active
2026-02-20,05:00,291,active
2026-02-20,05:15,93,sedentary
2026-02-20,05:30,21,sedentary
2026-02-20,05:45,0,sleeping
2026-02-21,06:00,0,sleeping
2026-02-21,06:15,0,sleeping
2026-02-21,06:30,0,sleeping
2026-02-21,06:45,0,sleeping
2026-02-21,07:00,0,sleeping
2026-02-21,07:15,0,sleeping
2026-02-21,07:30,0,sleeping
2026-02-21,07:45,0,sleeping
2026-02-21,08:00,0,sleeping
2026-02-21,08:15,0,sleeping
2026-02-21,08:30,0,sleeping
2026-02-21,08:45,0,sleeping
2026-02-21,09:00,0,sleeping
2026-02-21,09:15,0,sleeping
2026-02-21,09:30,0,sleeping
2026-02-21,09:45,0,sleeping
2026-02-21,10:00,0,sleeping
2026-02-21,10:15,0,sleeping
2026-02-21,10:30,0,sleeping
2026-02-21,10:45,0,sleeping
2026-02-21,11:00,0,sleeping
2026-02-21,11:15,0,sleeping
2026-02-21,11:30,0,sleeping
2026-02-21,11:45,0,sleeping
2026-02-21,12:00,0,sleeping
2026-02-21,12:15,0,sleeping
2026-02-21,12:30,0,sleeping
2026-02-21,12:45,0,sleeping
2026-02-21,13:00,0,sleeping
2026-02-21,13:15,0,sleeping
2026-02-21,13:30,0,sleeping
2026-02-21,13:45,0,sleeping
2026-02-21,14:00,41,sedentary
2026-02-21,14:15,0,sedentary
2026-02-21,14:30,142,sedentary
2026-02-21,14:45,216,active
2026-02-21,15:00,40,generic
2026-02-21,15:15,27,sedentary
2026-02-21,15:30,107,generic
2026-02-21,15:45,0,sedentary
2026-02-21,16:00,257,active
2026-02-21,16:15,145,generic
2026-02-21,16:30,0,sedentary
2026-02-21,16:45,163,generic
2026-02-21,17:00,154,generic
2026-02-21,17:15,454,active
2026-02-21,17:30,268,active
2026-02-21,17:45,74,sedentary
2026-02-21,18:00,326,active
2026-02-21,18:15,286,active
2026-02-21,18:30,226,active
2026-02-21,18:45,176,sedentary
2026-02-21,19:00,184,active
2026-02-21,19:15,158,active
2026-02-21,19:30,226,active
2026-02-21,19:45,170,active
2026-02-21,20:00,0,sedentary
2026-02-21,20:15,13,sedentary
2026-02-21,20:30,29,sedentary
2026-02-21,20:45,44,generic
2026-02-21,21:00,191,active
2026-02-21,21:15,92,generic
2026-02-21,21:30,57,generic
2026-02-21,21:45,136,active
2026-02-21,22:00,130,active
2026-02-21,22:15,41,sedentary
2026-02-21,22:30,123,sedentary
2026-02-21,22:45,148,generic
2026-02-21,23:00,127,active
2026-02-21,23:15,32,sedentary
2026-02-21,23:30,0,sedentary
2026-02-21,23:45,30,sedentary
2026-02-21,00:00,33,sedentary
2026-02-21,00:15,52,sedentary
2026-02-21,00:30,128,active
2026-02-21,00:45,415,active
2026-02-21,01:00,106,sedentary
2026-02-21,01:15,265,active
2026-02-21,01:30,40,sedentary
2026-02-21,01:45,183,active
2026-02-21,02:00,40,sedentary
2026-02-21,02:15,225,active
2026-02-21,02:30,254,active
2026-02-21,02:45,151,sedentary
2026-02-21,03:00,123,sedentary
2026-02-21,03:15,0,sleeping
2026-02-21,03:30,0,sleeping
2026-02-21,03:45,0,sleeping
2026-02-21,04:00,0,sleeping
2026-02-21,04:15,0,sleeping
2026-02-21,04:30,0,sleeping
2026-02-21,04:45,0,sleeping
2026-02-21,05:00,0,sleeping
2026-02-21,05:15,0,sleeping
2026-02-21,05:30,0,sleeping
2026-02-21,05:45,0,sleeping
2026-02-22,04:00,0,sleeping
2026-02-22,04:15,0,sleeping
2026-02-22,04:30,0,sleeping
2026-02-22,04:45,0,sleeping
2026-02-22,05:00,0,sleeping
2026-02-22,05:15,0,sleeping
2026-02-22,05:30,0,sleeping
2026-02-22,05:45,0,sleeping
2026-02-22,06:00,0,sleeping
2026-02-22,06:15,0,sleeping
2026-02-22,06:30,0,sleeping
2026-02-22,06:45,0,sleeping
2026-02-22,07:00,0,sleeping
2026-02-22,07:15,0,sleeping
2026-02-22,07:30,0,sleeping
2026-02-22,07:45,0,sleeping
2026-02-22,08:00,0,sleeping
2026-02-22,08:15,0,sleeping
2026-02-22,08:30,0,sleeping
2026-02-22,08:45,0,sleeping
2026-02-22,09:00,0,sleeping
2026-02-22,09:15,0,sleeping
2026-02-22,09:30,0,sleeping
2026-02-22,09:45,0,sleeping
2026-02-22,10:00,0,sleeping
2026-02-22,10:15,0,sleeping
2026-02-22,10:30,0,sleeping
2026-02-22,10:45,0,sleeping
2026-02-22,11:00,0,sleeping
2026-02-22,11:15,0,sleeping
2026-02-22,11:30,0,sleeping
2026-02-22,11:45,0,sleeping
2026-02-22,12:00,9,sleeping
2026-02-22,12:15,191,sedentary
2026-02-22,12:30,299,highlyActive
2026-02-22,12:45,52,sedentary
2026-02-22,13:00,265,active
2026-02-22,13:15,447,highlyActive
2026-02-22,13:30,997,active
2026-02-22,13:45,488,active
2026-02-22,14:00,1041,active
2026-02-22,14:15,432,active
2026-02-22,14:30,0,sedentary
2026-02-22,14:45,0,sedentary
2026-02-22,15:00,0,sedentary
2026-02-22,15:15,0,sedentary
2026-02-22,15:30,0,sedentary
2026-02-22,15:45,0,sedentary
2026-02-22,16:00,23,sedentary
2026-02-22,16:15,39,sedentary
2026-02-22,16:30,0,sedentary
2026-02-22,16:45,0,sedentary
2026-02-22,17:00,282,sedentary
2026-02-22,17:15,119,sedentary
2026-02-22,17:30,14,sedentary
2026-02-22,17:45,38,sedentary
2026-02-22,18:00,21,sedentary
2026-02-22,18:15,29,sedentary
2026-02-22,18:30,0,sedentary
2026-02-22,18:45,0,sedentary
2026-02-22,19:00,11,sedentary
2026-02-22,19:15,0,sedentary
2026-02-22,19:30,0,sedentary
2026-02-22,19:45,0,sedentary
2026-02-22,20:00,28,sedentary
2026-02-22,20:15,0,sedentary
2026-02-22,20:30,14,sedentary
2026-02-22,20:45,24,sedentary
2026-02-22,21:00,815,active
2026-02-22,21:15,0,sedentary
2026-02-22,21:30,34,sedentary
2026-02-22,21:45,683,active
2026-02-22,22:00,754,active
2026-02-22,22:15,43,sedentary
2026-02-22,22:30,591,active
2026-02-22,22:45,12,sedentary
2026-02-22,23:00,244,sedentary
2026-02-22,23:15,83,sedentary
2026-02-22,23:30,0,sedentary
2026-02-22,23:45,206,sedentary
2026-02-22,00:00,0,sedentary
2026-02-22,00:15,115,sedentary
2026-02-22,00:30,0,sedentary
2026-02-22,00:45,0,sedentary
2026-02-22,01:00,0,sedentary
2026-02-22,01:15,237,active
2026-02-22,01:30,123,sedentary
2026-02-22,01:45,200,sedentary
2026-02-22,02:00,109,active
2026-02-22,02:15,193,generic
2026-02-22,02:30,0,sedentary
2026-02-22,02:45,123,sedentary
2026-02-22,03:00,0,sedentary
2026-02-22,03:15,0,sleeping
2026-02-22,03:30,0,sleeping
2026-02-22,03:45,0,sleeping
2026-02-23,04:00,0,sleeping
2026-02-23,04:15,0,sleeping
2026-02-23,04:30,0,sleeping
2026-02-23,04:45,0,sleeping
2026-02-23,05:00,0,sleeping
2026-02-23,05:15,0,sleeping
2026-02-23,05:30,0,sleeping
2026-02-23,05:45,0,sleeping
2026-02-23,06:00,0,sleeping
2026-02-23,06:15,0,sleeping
2026-02-23,06:30,0,sleeping
2026-02-23,06:45,0,sleeping
2026-02-23,07:00,0,sleeping
2026-02-23,07:15,0,sleeping
2026-02-23,07:30,0,sleeping
2026-02-23,07:45,0,sleeping
2026-02-23,08:00,0,sleeping
2026-02-23,08:15,0,sleeping
2026-02-23,08:30,0,sleeping
2026-02-23,08:45,0,sleeping
2026-02-23,09:00,0,sleeping
2026-02-23,09:15,0,sleeping
2026-02-23,09:30,0,sleeping
2026-02-23,09:45,0,sleeping
2026-02-23,10:00,99,highlyActive
2026-02-23,10:15,234,active
2026-02-23,10:30,91,sedentary
2026-02-23,10:45,233,sedentary
2026-02-23,11:00,216,active
2026-02-23,11:15,114,sedentary
2026-02-23,11:30,196,sedentary
2026-02-23,11:45,128,generic
2026-02-23,12:00,102,generic
2026-02-23,12:15,111,sedentary
2026-02-23,12:30,212,sedentary
2026-02-23,12:45,240,sedentary
2026-02-23,13:00,82,sedentary
2026-02-23,13:15,0,sedentary
2026-02-23,13:30,0,sedentary
2026-02-23,13:45,28,sedentary
2026-02-23,14:00,6,sedentary
2026-02-23,14:15,28,sedentary
2026-02-23,14:30,596,active
2026-02-23,14:45,333,active
2026-02-23,15:00,77,generic
2026-02-23,15:15,314,generic
2026-02-23,15:30,552,active
2026-02-23,15:45,594,active
2026-02-23,16:00,517,active
2026-02-23,16:15,116,generic
2026-02-23,16:30,111,generic
2026-02-23,16:45,47,sedentary
2026-02-23,17:00,426,active
2026-02-23,17:15,197,active
2026-02-23,17:30,459,active
2026-02-23,17:45,601,active
2026-02-23,18:00,867,active
2026-02-23,18:15,455,active
2026-02-23,18:30,0,sedentary
2026-02-23,18:45,30,sedentary
2026-02-23,19:00,502,active
2026-02-23,19:15,181,generic
2026-02-23,19:30,9,generic
2026-02-23,19:45,44,generic
2026-02-23,20:00,556,active
2026-02-23,20:15,595,active
2026-02-23,20:30,524,active
2026-02-23,20:45,354,active
2026-02-23,21:00,795,active
2026-02-23,21:15,513,active
2026-02-23,21:30,550,active
2026-02-23,21:45,100,generic
2026-02-23,22:00,157,generic
2026-02-23,22:15,162,sedentary
2026-02-23,22:30,0,sedentary
2026-02-23,22:45,122,sedentary
2026-02-23,23:00,0,sedentary
2026-02-23,23:15,0,sedentary
2026-02-23,23:30,0,sedentary
2026-02-23,23:45,580,active
2026-02-23,00:00,295,sedentary
2026-02-23,00:15,720,active
2026-02-23,00:30,29,generic
2026-02-23,00:45,0,sedentary
2026-02-23,01:00,0,sedentary
2026-02-23,01:15,0,sleeping
2026-02-23,01:30,0,sleeping
2026-02-23,01:45,0,sleeping
2026-02-23,02:00,0,sleeping
2026-02-23,02:15,13,sleeping
2026-02-23,02:30,0,sleeping
2026-02-23,02:45,0,sleeping
2026-02-23,03:00,0,sleeping
2026-02-23,03:15,0,sleeping
2026-02-23,03:30,0,sleeping
2026-02-23,03:45,0,sleeping
2026-02-24,04:00,0,sleeping
2026-02-24,04:15,0,sleeping
2026-02-24,04:30,0,sleeping
2026-02-24,04:45,0,sleeping
2026-02-24,05:00,0,sleeping
2026-02-24,05:15,0,sleeping
2026-02-24,05:30,0,sleeping
2026-02-24,05:45,0,sleeping
2026-02-24,06:00,0,sleeping
2026-02-24,06:15,0,sleeping
2026-02-24,06:30,0,sleeping
2026-02-24,06:45,0,sleeping
2026-02-24,07:00,11,sleeping
2026-02-24,07:15,0,sleeping
2026-02-24,07:30,0,sleeping
2026-02-24,07:45,0,sleeping
2026-02-24,08:00,0,sleeping
2026-02-24,08:15,11,sleeping
2026-02-24,08:30,0,sleeping
2026-02-24,08:45,0,sleeping
2026-02-24,09:00,0,sleeping
2026-02-24,09:15,0,sleeping
2026-02-24,09:30,19,sleeping
2026-02-24,09:45,0,sleeping
2026-02-24,10:00,7,sleeping
2026-02-24,10:15,0,sleeping
2026-02-24,10:30,0,sleeping
2026-02-24,10:45,0,sleeping
2026-02-24,11:00,9,sedentary
2026-02-24,11:15,0,sedentary
2026-02-24,11:30,0,sedentary
2026-02-24,11:45,0,sedentary
2026-02-24,12:00,19,sedentary
2026-02-24,12:15,95,sedentary
2026-02-24,12:30,51,sedentary
2026-02-24,12:45,485,active
2026-02-24,13:00,398,sedentary
2026-02-24,13:15,127,sedentary
2026-02-24,13:30,221,sedentary
2026-02-24,13:45,124,sedentary
2026-02-24,14:00,66,sedentary
2026-02-24,14:15,237,sedentary
2026-02-24,14:30,64,sedentary
2026-02-24,14:45,340,active
2026-02-24,15:00,518,active
2026-02-24,15:15,406,active
2026-02-24,15:30,0,sedentary
2026-02-24,15:45,132,generic
2026-02-24,16:00,234,highlyActive
2026-02-24,16:15,344,highlyActive
2026-02-24,16:30,20,generic
2026-02-24,16:45,204,generic
2026-02-24,17:00,30,generic
2026-02-24,17:15,190,generic
2026-02-24,17:30,34,sedentary
2026-02-24,17:45,87,sedentary
2026-02-24,18:00,0,sedentary
2026-02-24,18:15,146,active
2026-02-24,18:30,42,sedentary
2026-02-24,18:45,202,sedentary
2026-02-24,19:00,283,sedentary
2026-02-24,19:15,223,active
2026-02-24,19:30,6,sedentary
2026-02-24,19:45,24,sedentary
2026-02-24,20:00,0,sedentary
2026-02-24,20:15,509,active
2026-02-24,20:30,2204,highlyActive
2026-02-24,20:45,1008,highlyActive
2026-02-24,21:00,342,active
2026-02-24,21:15,381,active
2026-02-24,21:30,784,active
2026-02-24,21:45,197,generic
2026-02-24,22:00,519,generic
2026-02-24,22:15,269,generic
2026-02-24,22:30,844,active
2026-02-24,22:45,529,active
2026-02-24,23:00,302,active
2026-02-24,23:15,307,highlyActive
2026-02-24,23:30,582,active
2026-02-24,23:45,28,sedentary
2026-02-24,00:00,299,sedentary
2026-02-24,00:15,0,sedentary
2026-02-24,00:30,0,sedentary
2026-02-24,00:45,0,sedentary
2026-02-24,01:00,13,sedentary
2026-02-24,01:15,404,active
2026-02-24,01:30,26,sedentary
2026-02-24,01:45,29,sedentary
2026-02-24,02:00,0,sleeping
2026-02-24,02:15,12,sleeping
2026-02-24,02:30,0,sleeping
2026-02-24,02:45,0,sleeping
2026-02-24,03:00,0,sleeping
2026-02-24,03:15,0,sleeping
2026-02-24,03:30,0,sleeping
2026-02-24,03:45,0,sleeping
2026-02-25,04:00,0,sleeping
2026-02-25,04:15,0,sleeping
2026-02-25,04:30,0,sleeping
2026-02-25,04:45,0,sleeping
2026-02-25,05:00,0,sleeping
2026-02-25,05:15,0,sleeping
2026-02-25,05:30,0,sleeping
2026-02-25,05:45,0,sleeping
2026-02-25,06:00,0,sleeping
2026-02-25,06:15,0,sleeping
2026-02-25,06:30,0,sleeping
2026-02-25,06:45,0,sleeping
2026-02-25,07:00,0,sleeping
2026-02-25,07:15,0,sleeping
2026-02-25,07:30,0,sleeping
2026-02-25,07:45,0,sleeping
2026-02-25,08:00,0,sleeping
2026-02-25,08:15,0,sleeping
2026-02-25,08:30,0,sleeping
2026-02-25,08:45,0,sleeping
2026-02-25,09:00,0,sleeping
2026-02-25,09:15,0,sleeping
2026-02-25,09:30,0,sleeping
2026-02-25,09:45,100,sleeping
2026-02-25,10:00,703,active
2026-02-25,10:15,415,sedentary
2026-02-25,10:30,426,active
2026-02-25,10:45,761,highlyActive
2026-02-25,11:00,1654,highlyActive
2026-02-25,11:15,1510,highlyActive
2026-02-25,11:30,2143,highlyActive
2026-02-25,11:45,1308,highlyActive
2026-02-25,12:00,1485,highlyActive
2026-02-25,12:15,1457,highlyActive
2026-02-25,12:30,423,active
2026-02-25,12:45,1067,active
2026-02-25,13:00,2165,highlyActive
2026-02-25,13:15,1008,active
2026-02-25,13:30,466,active
2026-02-25,13:45,299,active
2026-02-25,14:00,120,generic
2026-02-25,14:15,83,generic
2026-02-25,14:30,226,sedentary
2026-02-25,14:45,584,active
2026-02-25,15:00,17,generic
2026-02-25,15:15,38,generic
2026-02-25,15:30,0,generic
2026-02-25,15:45,18,generic
2026-02-25,16:00,0,generic
2026-02-25,16:15,17,generic
2026-02-25,16:30,13,sedentary
2026-02-25,16:45,71,sedentary
2026-02-25,17:00,401,active
2026-02-25,17:15,120,generic
2026-02-25,17:30,15,sedentary
2026-02-25,17:45,114,sedentary
2026-02-25,18:00,90,sedentary
2026-02-25,18:15,299,sedentary
2026-02-25,18:30,303,active
2026-02-25,18:45,0,sedentary
2026-02-25,19:00,13,sedentary
2026-02-25,19:15,62,sedentary
2026-02-25,19:30,22,sedentary
2026-02-25,19:45,13,sedentary
2026-02-25,20:00,276,active
2026-02-25,20:15,675,active
2026-02-25,20:30,432,active
2026-02-25,20:45,210,active
2026-02-25,21:00,547,active
2026-02-25,21:15,729,active
2026-02-25,21:30,103,active
2026-02-25,21:45,418,active
2026-02-25,22:00,264,sedentary
2026-02-25,22:15,124,sedentary
2026-02-25,22:30,516,active
2026-02-25,22:45,453,active
2026-02-25,23:00,52,sedentary
2026-02-25,23:15,480,sedentary
2026-02-25,23:30,0,sedentary
2026-02-25,23:45,0,sedentary
2026-02-25,00:00,512,active
2026-02-25,00:15,16,sedentary
2026-02-25,00:30,318,sedentary
2026-02-25,00:45,185,sedentary
2026-02-25,01:00,138,sedentary
2026-02-25,01:15,165,sedentary
2026-02-25,01:30,6,sedentary
2026-02-25,01:45,24,sedentary
2026-02-25,02:00,90,sedentary
2026-02-25,02:15,54,sedentary
2026-02-25,02:30,146,sedentary
2026-02-25,02:45,0,sedentary
2026-02-25,03:00,311,sedentary
2026-02-25,03:15,13,sedentary
2026-02-25,03:30,0,sedentary
2026-02-25,03:45,65,sedentary
2026-02-26,04:00,327,active
2026-02-26,04:15,32,sedentary
2026-02-26,04:30,0,sleeping
2026-02-26,04:45,0,sleeping
2026-02-26,05:00,0,sleeping
2026-02-26,05:15,0,sleeping
2026-02-26,05:30,0,sleeping
2026-02-26,05:45,0,sleeping
2026-02-26,06:00,0,sleeping
2026-02-26,06:15,0,sleeping
2026-02-26,06:30,0,sleeping
2026-02-26,06:45,0,sleeping
2026-02-26,07:00,0,sleeping
2026-02-26,07:15,0,sleeping
2026-02-26,07:30,0,sleeping
2026-02-26,07:45,0,sleeping
2026-02-26,08:00,0,sleeping
2026-02-26,08:15,0,sleeping
2026-02-26,08:30,0,sleeping
2026-02-26,08:45,0,sleeping
2026-02-26,09:00,0,sleeping
2026-02-26,09:15,0,sleeping
2026-02-26,09:30,0,sleeping
2026-02-26,09:45,0,sleeping
2026-02-26,10:00,0,sleeping
2026-02-26,10:15,0,sleeping
2026-02-26,10:30,0,sleeping
2026-02-26,10:45,0,sleeping
2026-02-26,11:00,0,sleeping
2026-02-26,11:15,0,sleeping
2026-02-26,11:30,0,sleeping
2026-02-26,11:45,0,sleeping
2026-02-26,12:00,0,sleeping
2026-02-26,12:15,22,sleeping
2026-02-26,12:30,243,active
2026-02-26,12:45,480,active
2026-02-26,13:00,163,active
2026-02-26,13:15,182,active
2026-02-26,13:30,41,sedentary
2026-02-26,13:45,269,sedentary
2026-02-26,14:00,0,sedentary
2026-02-26,14:15,0,sedentary
2026-02-26,14:30,0,sedentary
2026-02-26,14:45,0,sedentary
2026-02-26,15:00,303,active
2026-02-26,15:15,193,sedentary
2026-02-26,15:30,208,sedentary
2026-02-26,15:45,52,sedentary
2026-02-26,16:00,49,sedentary
2026-02-26,16:15,141,sedentary
2026-02-26,16:30,70,sedentary
2026-02-26,16:45,67,sedentary
2026-02-26,17:00,16,sedentary
2026-02-26,17:15,136,sedentary
2026-02-26,17:30,79,sedentary
2026-02-26,17:45,753,active
2026-02-26,18:00,1003,active
2026-02-26,18:15,887,active
2026-02-26,18:30,534,active
2026-02-26,18:45,327,active
2026-02-26,19:00,204,active
2026-02-26,19:15,189,active
2026-02-26,19:30,412,active
2026-02-26,19:45,611,active
2026-02-26,20:00,751,active
2026-02-26,20:15,1265,active
2026-02-26,20:30,211,generic
2026-02-26,20:45,98,sedentary
2026-02-26,21:00,68,sedentary
2026-02-26,21:15,94,sedentary
2026-02-26,21:30,182,sedentary
2026-02-26,21:45,0,sedentary
2026-02-26,22:00,0,sedentary
2026-02-26,22:15,0,sedentary
2026-03-03,06:00,0,none
2026-03-03,06:15,0,none
2026-03-03,06:30,0,none
2026-03-03,06:45,0,none
2026-03-03,07:00,0,none
2026-03-03,07:15,0,none
2026-03-03,07:30,0,none
2026-03-03,07:45,0,none
2026-03-03,08:00,0,none
2026-03-03,08:15,0,none
